SG_UF;CD_CARGO;DS_CARGO;SQ_CANDIDATO;NR_CANDIDATO;NM_URNA_CANDIDATO;SG_PARTIDO
MG;6;DEPUTADO FEDERAL;130002538277;1214;ROBERTO PACHECO;PDT
MG;6;DEPUTADO FEDERAL;130002542036;2252;DR. FREDERICO;PL
MG;6;DEPUTADO FEDERAL;130002541994;2221;CAROL FIGUEIREDO;PL
MG;6;DEPUTADO FEDERAL;130002542015;2233;LINCOLN PORTELA;PL
MG;6;DEPUTADO FEDERAL;130002542020;2255;CORONEL CLAUDIA;PL
MG;6;DEPUTADO FEDERAL;130002542031;2200;ZE VITOR;PL
MG;6;DEPUTADO FEDERAL;130002553985;2262;CIBELLE RODOVALHO;PL
MG;6;DEPUTADO FEDERAL;130002539837;4525;ELIANE DO TONINHO PANTERA;PSDB
MG;6;DEPUTADO FEDERAL;130002539836;4578;BEATRIZ SOUZA;PSDB
MG;6;DEPUTADO FEDERAL;130002539875;4530;MARISCAL;PSDB
MG;6;DEPUTADO FEDERAL;130002542039;2204;RODRIGO TAVARES;PL
MG;6;DEPUTADO FEDERAL;130002542001;2202;GLADSTON GABRIEL;PL
MG;6;DEPUTADO FEDERAL;130002539848;4546;ADRIANA LIMA;PSDB
MG;6;DEPUTADO FEDERAL;130002539872;4510;ROZIVALDO GERVASIO;PSDB
MG;6;DEPUTADO FEDERAL;130002539870;4511;DELEGADO LADEIRA;PSDB
MG;6;DEPUTADO FEDERAL;130002542011;2225;FABINHO RAMALHO;PL
MG;6;DEPUTADO FEDERAL;130002542021;2280;VINICIUS DINIZ;PL
MG;6;DEPUTADO FEDERAL;130002539873;4531;STEFANY ANDRADE;PSDB
MG;6;DEPUTADO FEDERAL;130002539843;4512;WELLINGTON VILAS E FAVELAS;PSDB
MG;6;DEPUTADO FEDERAL;130002547452;1600;RAIR ANICIO;PSTU
MG;6;DEPUTADO FEDERAL;130002554138;2025;FLAVIO DE PAULA;PODE
MG;6;DEPUTADO FEDERAL;130002548815;2098;MARILDA DA REPRESA;PODE
MG;6;DEPUTADO FEDERAL;130002548801;2080;HERIKA JARDIM;PODE
MG;6;DEPUTADO FEDERAL;130002548779;2012;ENRICO LOPES;PODE
MG;6;DEPUTADO FEDERAL;130002548784;2011;RICARDO DA FARMACIA;PODE
MG;6;DEPUTADO FEDERAL;130002535300;1334;DANDARA;PT
MG;6;DEPUTADO FEDERAL;130002535277;1338;JOSE GERALDO;PT
MG;6;DEPUTADO FEDERAL;130002535313;1363;LEONARDO MONTEIRO;PT
MG;6;DEPUTADO FEDERAL;130002535311;1345;PROFESSOR JOAQUIM TEOFILO;PT
MG;6;DEPUTADO FEDERAL;130002535302;4334;ADRIANA BUZELIN;PV
MG;6;DEPUTADO FEDERAL;130002535293;1378;PAULO GUEDES;PT
MG;6;DEPUTADO FEDERAL;130002535283;1333;JOAO GABRIEL PRATES;PT
MG;6;DEPUTADO FEDERAL;130002539722;5037;JU;PSOL
MG;6;DEPUTADO FEDERAL;130002539741;5088;CELIA XAKRIABA;PSOL
MG;6;DEPUTADO FEDERAL;130002539739;5044;LUCAS SIDRACH DO VAT;PSOL
MG;6;DEPUTADO FEDERAL;130002539719;1810;HIGOR GAMA;REDE
MG;6;DEPUTADO FEDERAL;130002539717;1866;DRA. CLAUDETE SILVA TEODORO;REDE
MG;6;DEPUTADO FEDERAL;130002539721;1877;EDIVANIA ALVES;REDE
MG;6;DEPUTADO FEDERAL;130002539740;5078;ANGELO COSTA;PSOL
MG;6;DEPUTADO FEDERAL;130002544437;1400;ENZO DANGELO;MISSÃO
MG;6;DEPUTADO FEDERAL;130002544426;1415;JHONATA SOUZA;MISSÃO
MG;6;DEPUTADO FEDERAL;130002544442;1478;ADRIANO RENNO;MISSÃO
MG;6;DEPUTADO FEDERAL;130002544443;1440;ANGELO ALVES;MISSÃO
MG;6;DEPUTADO FEDERAL;130002542740;1124;LEONORA ROSA;PP
MG;6;DEPUTADO FEDERAL;130002542724;4477;ZE SILVA;UNIÃO
MG;6;DEPUTADO FEDERAL;130002542707;4489;ADEMIR LUCAS;UNIÃO
MG;6;DEPUTADO FEDERAL;130002542698;1117;NANI ALMEIDA;PP
MG;6;DEPUTADO FEDERAL;130002542720;1155;FLAVIA DO VAL;PP
